step,total_loss,actor_loss,q1_loss,q2_loss,alpha,cost_q1_loss,cost_q2_loss,lambda,cost_estimate,cost_gap
141,0.045689065009355545,-0.009447863325476646,0.027630358934402466,0.027500450611114502,0.19161748886108398,3.036914904441801e-06,3.084755462623434e-06,0.08689739555120468,0.0019176544155925512,-0.048316693580527544
142,0.11233747750520706,0.045467808842659,0.03348942846059799,0.03337296098470688,0.19155673682689667,3.658083414848079e-06,3.623899829108268e-06,0.0868113711476326,0.002133716130629182,-0.04829417309496971
143,0.13737082481384277,0.07321680337190628,0.03200957551598549,0.03213934972882271,0.19149626791477203,2.5637427825131454e-06,2.5352335342176957e-06,0.08672545850276947,0.00208834046497941,-0.04827504741697226
144,0.21431763470172882,0.07474455237388611,0.06987623125314713,0.06969232857227325,0.19143614172935486,2.133861926267855e-06,2.4053751985775307e-06,0.08663962781429291,0.0021375559736043215,-0.04825441724744343
145,0.14520199596881866,0.06113794818520546,0.041971758008003235,0.042085714638233185,0.19137606024742126,3.433158326515695e-06,3.1380054679175373e-06,0.0865539088845253,0.0018720909720286727,-0.048248091836469824
146,0.08117377758026123,0.04763668030500412,0.016822492703795433,0.016708489507436752,0.19131577014923096,3.0142944069666555e-06,3.0909770885045873e-06,0.08646828681230545,0.0021575891878455877,-0.048227807785254054
147,0.09874473512172699,0.061916373670101166,0.01848408579826355,0.018337953835725784,0.191255584359169,3.195708586645196e-06,3.119840357612702e-06,0.08638277649879456,0.001978407148271799,-0.04821749703857776
148,0.17127878963947296,0.11626353114843369,0.02752274088561535,0.027487777173519135,0.19119633734226227,2.420992359475349e-06,2.33647256209224e-06,0.08629734814167023,0.0015498956199735403,-0.04822912740565019
149,0.1269926279783249,0.08644834160804749,0.020260464400053024,0.020278338342905045,0.19113750755786896,2.7307867185299983e-06,2.7536036668607267e-06,0.08621200174093246,0.0016552610322833061,-0.04823490798375352
150,0.1818375438451767,0.10654269903898239,0.037624165415763855,0.03766480088233948,0.19107933342456818,2.8395284061843995e-06,3.0330991194205126e-06,0.08612676709890366,0.0018570073880255222,-0.048230312215164564
151,0.1524306833744049,0.050516482442617416,0.0509781539440155,0.05093245580792427,0.1910208910703659,1.91008552974381e-06,1.6839125009937561e-06,0.08604161441326141,0.0017319917678833008,-0.048232197016012175
152,0.10931599140167236,0.06516648083925247,0.022128459066152573,0.022014755755662918,0.19096237421035767,3.0815447189525003e-06,3.22212440551084e-06,0.08595654368400574,0.0019641639664769173,-0.04822237896688772
153,0.14793430268764496,0.07282264530658722,0.03749137371778488,0.037614259868860245,0.19090397655963898,3.172069455104065e-06,2.8427643883333076e-06,0.08587157726287842,0.0019272498320788145,-0.048214897526939395
154,0.08687179535627365,0.05769728869199753,0.014632424339652061,0.014536802656948566,0.19084542989730835,2.6348950541432714e-06,2.6403706669952953e-06,0.08578669279813766,0.0018393805949017406,-0.04821218362084734
155,0.14803750813007355,0.10072514414787292,0.023631513118743896,0.023674868047237396,0.19078734517097473,3.1493427741224878e-06,2.8346755698294146e-06,0.08570189774036407,0.0018903512973338366,-0.04820705687493828
156,0.11920510232448578,0.08267959952354431,0.01829986646771431,0.018221983686089516,0.19072949886322021,1.7528225271234987e-06,1.9061372995565762e-06,0.08561718463897705,0.0018816435476765037,-0.04820262185380754
157,0.17714351415634155,0.09133444726467133,0.042858898639678955,0.042944248765707016,0.19067193567752838,2.8756551273545483e-06,3.0378228075278457e-06,0.08553257584571838,0.0019487683894112706,-0.048195052341646595
158,0.1444758176803589,0.07903390377759933,0.032709501683712006,0.03272669017314911,0.1906144917011261,2.9555876608355902e-06,2.7706319087883458e-06,0.08544804900884628,0.001980467699468136,-0.04818627633959086
159,0.10693145543336868,0.05002889037132263,0.02840292826294899,0.0284965131431818,0.19055669009685516,1.5914702089503407e-06,1.5325344975281041e-06,0.08536360412836075,0.0017640723381191492,-0.04818875890570536
160,0.14066849648952484,0.09832719713449478,0.021182656288146973,0.02115025743842125,0.19049932062625885,4.377231562102679e-06,4.002698915428482e-06,0.08527924120426178,0.0021887461189180613,-0.048169883654474194
161,0.0871301144361496,0.05349030718207359,0.016854234039783478,0.0167818795889616,0.19044168293476105,1.8773719148157397e-06,1.818336158976308e-06,0.08519496768712997,0.0018349684542044997,-0.04816964104904026
162,0.14927199482917786,0.08123880624771118,0.03407292440533638,0.03395448252558708,0.1903841644525528,2.840196657416527e-06,2.936765895356075e-06,0.08511079847812653,0.002107043284922838,-0.0481558068323421
163,0.158677875995636,0.10433639585971832,0.027215782552957535,0.027117813006043434,0.19032716751098633,4.016975253762212e-06,3.859589924104512e-06,0.08502670377492905,0.002509287092834711,-0.04812255213608326
164,0.1557723432779312,0.09303422272205353,0.031359318643808365,0.03137333318591118,0.19027042388916016,2.7623095775197726e-06,2.7128337478643516e-06,0.08494272083044052,0.0022738641127943993,-0.048102731323639375
165,0.1105126366019249,0.044451043009757996,0.03296332061290741,0.03309492766857147,0.1902131587266922,1.760120198923687e-06,1.5835847761991317e-06,0.08485881984233856,0.002062944695353508,-0.04809444752268974
166,0.03527957573533058,0.0014068521559238434,0.016932999715209007,0.016934948042035103,0.1901547610759735,2.4013136226130882e-06,2.374129053350771e-06,0.08477501571178436,0.0022361245937645435,-0.04807791891686702
167,0.06063343957066536,-0.001261511817574501,0.030969921499490738,0.030921556055545807,0.19009533524513245,1.5906580301816575e-06,1.8847354112949688e-06,0.08469130098819733,0.0018447006586939096,-0.048081787938088975
168,0.1042659804224968,0.04514732211828232,0.029496856033802032,0.029616139829158783,0.19003568589687347,2.9031880330876447e-06,2.758713662842638e-06,0.08460769057273865,0.0018375152722001076,-0.04808582277757452
169,0.09753601253032684,0.058809906244277954,0.019289232790470123,0.01943095773458481,0.1899760663509369,2.9992975214554463e-06,2.9108621220075293e-06,0.08452415466308594,0.002064940519630909,-0.048078284612714246
170,0.0896909311413765,0.036486029624938965,0.026555674150586128,0.026642311364412308,0.18991617858409882,3.445926040512859e-06,3.47254308508127e-06,0.08444070816040039,0.0021562324836850166,-0.048066558757894284
171,0.08193622529506683,0.02639000304043293,0.02774156630039215,0.027799038216471672,0.18985579907894135,2.7718979254132137e-06,2.8458473479986424e-06,0.0843573585152626,0.002035783138126135,-0.048061441663093264
172,0.14265871047973633,0.08496662974357605,0.02883918583393097,0.028848320245742798,0.18979594111442566,2.217250084868283e-06,2.360593953198986e-06,0.08427409827709198,0.0021005580201745033,-0.04805334167892988
173,0.12290161103010178,0.06051640957593918,0.031230304390192032,0.031150102615356445,0.18973615765571594,2.431106850053766e-06,2.3636052901565563e-06,0.08419091254472733,0.0021787735167890787,-0.04804173591914393
174,0.08513391762971878,0.03677504509687424,0.024174317717552185,0.024179011583328247,0.18967609107494354,2.8147105695097707e-06,2.7241201223660028e-06,0.08410783112049103,0.0021178508177399635,-0.04803375658229973
175,0.10766591876745224,0.06635485589504242,0.020665498450398445,0.020640892907977104,0.18961627781391144,2.5480105705355527e-06,2.124911816281383e-06,0.0840248391032219,0.0020603786688297987,-0.04802904981974326
176,0.06454567611217499,0.02356738969683647,0.020555658265948296,0.02041689120233059,0.18955595791339874,2.8142380870121997e-06,2.917700157922809e-06,0.08394194394350052,0.0025204976554960012,-0.04800157244598129
177,0.08679524064064026,0.038804300129413605,0.02393500506877899,0.024052754044532776,0.18949542939662933,1.4942213510948932e-06,1.685472966528323e-06,0.08385912328958511,0.0021687045227736235,-0.04799305859754355
178,0.08683504164218903,0.054464079439640045,0.01616319641470909,0.016201592981815338,0.18943503499031067,3.267027523179422e-06,2.9129814720363356e-06,0.08377641439437866,0.0022564404644072056,-0.04798058364444601
179,0.09142199903726578,0.0536537729203701,0.018841641023755074,0.018921982496976852,0.18937471508979797,2.2817582703282824e-06,2.319027771591209e-06,0.08369378000497818,0.0019768483471125364,-0.047982712044868085
180,0.12918604910373688,0.09989405423402786,0.014666585251688957,0.014619506895542145,0.18931522965431213,2.900047547882423e-06,2.9942154924356146e-06,0.08361123502254486,0.0020751061383634806,-0.04797982113570651
181,0.07739294320344925,0.0154707171022892,0.030950307846069336,0.030967913568019867,0.18925511837005615,1.872549660220102e-06,2.1290559288900113e-06,0.0835287868976593,0.002089148387312889,-0.04797637265955554
182,0.07040688395500183,0.024219296872615814,0.023085705935955048,0.023097164928913116,0.18919457495212555,2.500055416021496e-06,2.2164156234794063e-06,0.08344642072916031,0.0020426695700734854,-0.047975420548074084
183,0.1260892003774643,0.08075051009654999,0.022671718150377274,0.022661706432700157,0.18913453817367554,2.649839871082804e-06,2.618478220028919e-06,0.08336412906646729,0.002231479622423649,-0.0479650755395492
184,0.09417133033275604,0.07157302647829056,0.011314003728330135,0.01127621065825224,0.1890747994184494,4.062126663484378e-06,4.0309664655069355e-06,0.08328194916248322,0.002701020333915949,-0.04793177074587594
185,0.13440953195095062,0.059298597276210785,0.03750401735305786,0.03760094940662384,0.18901516497135162,2.8335925890132785e-06,3.1404792935063597e-06,0.08319984376430511,0.0024980248417705297,-0.04791028096649362
186,0.21877172589302063,0.0733712762594223,0.0726528912782669,0.0727437436580658,0.1889558583498001,1.8276500668434892e-06,1.981767127290368e-06,0.08311784267425537,0.002497144276276231,-0.047889909704355124
187,0.08951092511415482,0.049789462238550186,0.019800573587417603,0.019916947931051254,0.18889647722244263,1.8155838006350677e-06,2.123689910149551e-06,0.08303593844175339,0.0022876067087054253,-0.0478810338837021
188,0.15849201381206512,0.07399488240480423,0.042283814400434494,0.04220743104815483,0.1888374239206314,3.101257334492402e-06,2.792920440697344e-06,0.08295411616563797,0.0022409851662814617,-0.04787493293120292
189,0.18014222383499146,0.0849054753780365,0.04761834442615509,0.047612737864255905,0.1887788474559784,2.6859233912546188e-06,2.9733732844761107e-06,0.08287239819765091,0.002130054635927081,-0.04787468355284642
190,0.1041085347533226,0.047798145562410355,0.028179368004202843,0.028126796707510948,0.18872010707855225,2.1645046217599884e-06,2.05430228561454e-06,0.08279075473546982,0.0022416908759623766,-0.04786886483140598
191,0.06456079334020615,0.004635104909539223,0.02991766482591629,0.030001789331436157,0.18866057693958282,2.954786850750679e-06,3.2796917821542593e-06,0.08270919322967529,0.0022267568856477737,-0.047864083745553294
192,0.1383627951145172,0.08598276972770691,0.0262125376611948,0.026160385459661484,0.188601553440094,3.7636159504472744e-06,3.339104068800225e-06,0.08262773603200912,0.002173092681914568,-0.0478622249241799
193,0.04328890144824982,0.011656379327178001,0.01578386500477791,0.015844719484448433,0.18854181468486786,2.0386758023960283e-06,1.8997001234311028e-06,0.08254635334014893,0.0022292558569461107,-0.0478576508851236
194,0.10141865164041519,0.052681390196084976,0.024374080821871758,0.024358663707971573,0.1884821057319641,2.3494294509873725e-06,2.1768657916254597e-06,0.08246505260467529,0.002081970451399684,-0.04786066981829744
195,0.0897308737039566,0.05513888970017433,0.017275597900152206,0.017311301082372665,0.18842245638370514,2.670910816959804e-06,2.416521510895109e-06,0.08238383382558823,0.001968726282939315,-0.0478692000132356
196,0.08184707164764404,0.03900257870554924,0.021443795412778854,0.02139485999941826,0.18836262822151184,2.819502469719737e-06,3.024856141564669e-06,0.08230271190404892,0.0020359016489237547,-0.04787394493012763
197,0.061231259256601334,0.034787774085998535,0.013263324275612831,0.013173350133001804,0.18830260634422302,3.527426997607108e-06,3.2862626540008932e-06,0.08222165703773499,0.0021172561682760715,-0.04787438487520745
198,0.11513621360063553,0.04766315221786499,0.03371264785528183,0.03375362977385521,0.1882426142692566,3.398328317416599e-06,3.3863698263303377e-06,0.08214067667722702,0.002004709793254733,-0.047880430141784336
199,0.15826824307441711,0.09778013825416565,0.030258260667324066,0.03022465854883194,0.18818342685699463,2.605994041005033e-06,2.579028205218492e-06,0.08205977827310562,0.0024155378341674805,-0.04786563174298675
200,0.08153504878282547,0.05521262437105179,0.013157255947589874,0.013160726055502892,0.18812425434589386,2.049405338766519e-06,2.3903348846943118e-06,0.08197897672653198,0.0025871023535728455,-0.04784299503815877
201,0.11911944299936295,0.03297511488199234,0.04303663969039917,0.043100982904434204,0.18806476891040802,3.3864164379338035e-06,3.318725021017599e-06,0.08189824968576431,0.002443125704303384,-0.04782868900103566
202,0.09141112118959427,0.04715476185083389,0.022123200818896294,0.022128582000732422,0.1880052238702774,2.3304467049456434e-06,2.2457243176177144e-06,0.0818176120519638,0.002447265200316906,-0.04781489129096803
203,0.1362522691488266,0.0665961354970932,0.034814100712537766,0.03483719378709793,0.18794605135917664,2.398342758169747e-06,2.4475973532389617e-06,0.08173704892396927,0.0020454777404665947,-0.0478218728393963
204,0.09721595048904419,0.05840621888637543,0.0193782988935709,0.019427863880991936,0.18788696825504303,1.790894202713389e-06,1.7811867110140156e-06,0.0816565677523613,0.0020752742420881987,-0.047827015485322075
205,0.1184399276971817,0.008672887459397316,0.05485767871141434,0.054903801530599594,0.18782727420330048,2.850054670489044e-06,2.7030109777115285e-06,0.0815761610865593,0.002490271581336856,-0.04781115113198913
206,0.12261974066495895,0.08875297009944916,0.01686953194439411,0.016990626230835915,0.18776823580265045,3.465547479208908e-06,3.152972340103588e-06,0.08149585872888565,0.0023223021999001503,-0.047804478465394665
207,0.003206567605957389,-0.02360379509627819,0.013352283276617527,0.013453037478029728,0.1877080500125885,2.4848643533914583e-06,2.5571366677468177e-06,0.08141563087701797,0.002860496984794736,-0.04777122969288519
208,0.09100252389907837,0.034590307623147964,0.028209546580910683,0.028197892010211945,0.1876477599143982,2.3644506654818542e-06,2.413506763332407e-06,0.08133548498153687,0.0025254283100366592,-0.0477563967927391
209,0.061977412551641464,0.035749100148677826,0.01313304528594017,0.013090157881379128,0.18758738040924072,2.200812787123141e-06,2.9066161459923023e-06,0.08125543594360352,0.002814873121678829,-0.047727833297018206
210,0.08475407212972641,0.04733886197209358,0.01872788369655609,0.01868303120136261,0.1875271201133728,2.0031204712722683e-06,2.2969936708250316e-06,0.08117548376321793,0.0026970147155225277,-0.04770659089639117
211,0.07157598435878754,-0.00853307731449604,0.040095359086990356,0.04000848904252052,0.1874660700559616,2.489628286639345e-06,2.7246842364547774e-06,0.0810956135392189,0.0026520637329667807,-0.04768865816492327
212,0.07833525538444519,0.018099848181009293,0.030175158753991127,0.03005467727780342,0.18740476667881012,2.6657585294742603e-06,2.906235295085935e-06,0.08101583272218704,0.0028684891294687986,-0.04766080080020367
